time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-29T14:06:57.920Z,19.0543333,-155.4178333,34.8,2.23,md,56,204,0.1089,0.12,hv,hv70674717,2018-10-29T22:04:20.410Z,"17km SSE of Pahala, Hawaii",earthquake,0.53,0.7,0.238,25,reviewed,hv,hv
2018-10-29T13:45:16.990Z,46.8566667,-121.7448333,-0.09,0.78,ml,7,128,0.02255,0.12,uw,uw61434357,2018-10-30T02:45:04.230Z,"28km NNW of Packwood, Washington",earthquake,0.37,1.85,0.045,3,reviewed,uw,uw
2018-10-29T13:43:49.670Z,33.635,-116.6906667,14.1,0.57,ml,25,61,0.03662,0.09,ci,ci37407450,2018-10-30T19:55:43.635Z,"9km N of Anza, CA",earthquake,0.2,0.33,0.113,10,reviewed,ci,ci
2018-10-29T13:43:37.510Z,33.6343333,-116.6913333,13.59,-0.1,ml,12,110,0.03745,0.05,ci,ci37407442,2018-10-30T20:08:30.711Z,"9km N of Anza, CA",earthquake,0.25,0.47,0.07,1,reviewed,ci,ci
2018-10-29T13:41:13.420Z,8.6413,126.7967,10,5.2,mww,,68,1.973,0.7,us,us1000hiie,2018-10-30T17:52:47.040Z,"57km ESE of Marihatag, Philippines",earthquake,4.1,1.7,0.073,18,reviewed,us,us
2018-10-29T13:38:13.353Z,60.1613,-152.5789,87.7,1.8,ml,,,,0.56,ak,ak20302086,2018-10-29T13:43:24.716Z,"37km SSE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-29T13:33:53.528Z,59.6292,-146.3772,40.6,1.8,ml,,,,0.57,ak,ak20302084,2018-10-29T23:52:34.161Z,"21km N of Middleton Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-10-29T13:29:19.481Z,61.2239,-148.897,17,1.9,ml,,,,0.81,ak,ak20302081,2018-10-29T13:33:01.205Z,"36km SSE of Butte, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-29T13:26:02.731Z,58.1777,-155.402,0,2.3,ml,,,,0.86,ak,ak20302079,2018-10-31T01:13:01.030Z,"95km SE of King Salmon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-29T13:15:30.960Z,60.896,-150.9381,34.1,2,ml,,,,0.95,ak,ak20302076,2018-10-29T13:21:58.041Z,"29km NE of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-29T13:12:49.900Z,33.7095,-116.8098333,17.2,0.62,ml,11,146,0.07976,0.15,ci,ci37407426,2018-10-29T19:27:33.024Z,"9km ESE of Valle Vista, CA",earthquake,0.63,0.98,0.176,5,reviewed,ci,ci
2018-10-29T13:04:01.490Z,52.077,-176.1191667,0.01,-0.01,ml,5,132,0.02803,0.05,av,av61806271,2018-10-31T01:07:02.170Z,"43km ENE of Adak, Alaska",earthquake,0.21,0.21,0.172,5,reviewed,av,av
2018-10-29T12:59:36.992Z,36.0266,-116.1272,10.8,-0.1,ml,7,222.01,0.175,0.1538,nn,nn00663361,2018-10-30T02:04:28.757Z,"23km SSW of Pahrump, Nevada",earthquake,,6.5,0.12,2,reviewed,nn,nn
2018-10-29T12:57:32.870Z,45.854,-111.3405,5.99,1.05,ml,5,202,0.309,0.07,mb,mb80316524,2018-10-30T23:31:07.340Z,"0km WSW of Manhattan, Montana",earthquake,0.77,6.5,0.102,2,reviewed,mb,mb
2018-10-29T12:51:35.550Z,63.4354,-150.1848,115.4,1.9,ml,,,,0.44,ak,ak20302068,2018-10-29T12:55:21.815Z,"61km W of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-29T12:40:29.700Z,33.4936667,-116.79,3.85,0.73,ml,34,34,0.02056,0.18,ci,ci37407418,2018-10-29T13:57:55.850Z,"9km NE of Aguanga, CA",earthquake,0.2,0.5,0.098,24,reviewed,ci,ci
2018-10-29T12:36:51.950Z,33.2448333,-116.416,4.31,0.91,ml,37,50,0.02332,0.13,ci,ci37407410,2018-10-29T20:42:36.180Z,"4km WSW of Borrego Springs, CA",earthquake,0.18,0.3,0.133,18,reviewed,ci,ci
2018-10-29T12:32:05.870Z,36.0248333,-117.7723333,1.92,0.56,ml,11,65,0.005746,0.08,ci,ci37407394,2018-10-31T21:17:06.679Z,"16km NE of Little Lake, CA",earthquake,0.18,0.14,0.356,6,reviewed,ci,ci
2018-10-29T12:30:16.180Z,37.4151,20.8758,10,4.5,mb,,133,2.445,1.32,us,us1000hihq,2018-10-29T12:54:05.040Z,"33km S of Lithakia, Greece",earthquake,7.2,2,0.164,11,reviewed,us,us
2018-10-29T12:25:23.260Z,36.4942,141.1153,45.24,4.5,mb,,142,1.396,0.68,us,us1000hihl,2018-10-30T03:02:21.607Z,"43km ESE of Hitachi, Japan",earthquake,4.5,8.3,0.121,20,reviewed,us,us
2018-10-29T12:22:28.560Z,45.8671667,-111.361,3.57,1.75,ml,13,88,0.302,0.15,mb,mb80316004,2018-10-30T17:42:57.830Z,"2km WNW of Manhattan, Montana",earthquake,0.5,6.08,0.07,5,reviewed,mb,mb
2018-10-29T12:20:51.690Z,-3.6787,-80.3571,47.61,4.5,mb,,146,4.331,1.05,us,us1000hihf,2018-10-30T01:58:18.073Z,"15km SE of Tumbes, Peru",earthquake,5.2,8.7,0.093,34,reviewed,us,us
2018-10-29T12:20:17.740Z,45.8486667,-111.323,5.97,0.93,ml,6,206,0.311,0.1,mb,mb80316519,2018-10-30T23:29:05.660Z,"1km SE of Manhattan, Montana",earthquake,0.88,7.49,0.015,2,reviewed,mb,mb
2018-10-29T12:20:16.943Z,53.7884,-166.6457,6.6,0.9,ml,,,,0.42,ak,ak20301710,2018-10-29T23:39:51.948Z,"11km SW of Unalaska, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-10-29T12:09:32.061Z,63.3555,-144.9239,5.3,1.8,ml,,,,0.97,ak,ak20301707,2018-10-29T12:16:03.239Z,"59km SSE of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-29T12:09:14.060Z,34.4609,33.4706,10,4.9,mb,,129,0.512,0.75,us,us1000hihb,2018-10-29T17:01:44.029Z,"40km SE of Pyrgos, Cyprus",earthquake,7.3,1.9,0.063,80,reviewed,us,us
2018-10-29T12:02:23.510Z,37.6645,-118.8726667,0.97,0.24,md,11,161,0.02776,0.05,nc,nc73103576,2018-10-29T17:31:19.003Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.49,1.6,0.075,9,reviewed,nc,nc
2018-10-29T11:50:19.466Z,66.1662,-141.8711,13,1.9,ml,,,,0.73,ak,ak20301701,2018-10-29T11:54:58.156Z,"106km ENE of Circle, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-29T11:47:30.200Z,33.1423333,-116.6738333,17.14,1.15,ml,48,37,0.06089,0.18,ci,ci37407354,2018-10-29T13:57:22.388Z,"10km NW of Julian, CA",earthquake,0.23,0.53,0.209,26,reviewed,ci,ci
2018-10-29T11:29:33.290Z,37.4355,20.3474,10,4.8,mb,,143,2.314,1.15,us,us1000hih1,2018-10-29T20:34:04.853Z,"53km SW of Mouzaki, Greece",earthquake,7.4,1.9,0.153,13,reviewed,us,us
2018-10-29T11:28:58.670Z,33.9371667,-118.484,15.51,1.11,ml,19,123,0.04664,0.22,ci,ci37407346,2018-10-29T20:31:55.990Z,"6km SSW of Marina del Rey, CA",earthquake,0.41,0.78,0.204,15,reviewed,ci,ci
2018-10-29T11:10:38.370Z,40.392,-111.837,3.27,0.74,md,12,106,0.03871,0.15,uu,uu60302917,2018-10-29T20:48:36.600Z,"1km E of Lehi, Utah",earthquake,0.49,1.83,0.089,7,reviewed,uu,uu
2018-10-29T10:55:00.328Z,65.2424,-151.5206,9.9,1.8,ml,,,,0.61,ak,ak20301362,2018-10-29T10:59:06.239Z,"27km ENE of Tanana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-29T10:43:43.712Z,62.5717,-152.1533,124.9,2,ml,,,,0.3,ak,ak20301358,2018-10-29T10:56:55.519Z,"109km WNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-29T10:38:49.170Z,43.2815,-110.2148333,6.01,1.05,ml,8,173,0.432,0.2,mb,mb80315909,2018-10-30T19:05:51.780Z,"46km E of Hoback, Wyoming",earthquake,0.95,13.11,0.258,7,reviewed,mb,mb
2018-10-29T10:37:00.914Z,38.5822,-118.2084,8,1.4,ml,12,112.83,0.155,0.1866,nn,nn00663340,2018-10-30T02:04:05.316Z,"36km E of Hawthorne, Nevada",earthquake,,4.2,0.29,4,reviewed,nn,nn
2018-10-29T10:28:46.220Z,52.079,-176.113,-0.09,0.22,ml,5,138,0.03198,0.09,av,av61806191,2018-10-31T00:54:39.500Z,"43km ENE of Adak, Alaska",earthquake,0.34,0.22,0.069,4,reviewed,av,av
2018-10-29T10:28:08.060Z,33.6903333,-117.448,4,0.75,ml,20,97,0.04505,0.2,ci,ci37407338,2018-10-29T13:57:37.389Z,"11km WNW of Lakeland Village, CA",earthquake,0.34,0.62,0.165,17,reviewed,ci,ci
2018-10-29T10:26:53.270Z,18.856,-68.0808,38,2.77,md,14,243,0.4554,0.82,pr,pr2018302008,2018-10-29T11:10:55.395Z,"45km NE of Punta Cana, Dominican Republic",earthquake,6.34,12.15,0.51,13,reviewed,pr,pr
2018-10-29T10:26:23.540Z,19.194,-155.394,32.4,1.65,md,29,179,0.0434,0.1,hv,hv70674522,2018-10-30T01:18:19.250Z,"9km E of Pahala, Hawaii",earthquake,0.6,0.77,0.076,14,reviewed,hv,hv
2018-10-29T10:24:47.320Z,36.0231667,-117.7705,1.54,0.16,ml,9,125,0.004712,0.1,ci,ci37407330,2018-10-29T19:07:21.117Z,"16km NE of Little Lake, CA",earthquake,0.22,0.23,0.257,4,reviewed,ci,ci
2018-10-29T10:24:24.810Z,46.4768333,-122.4196667,13.41,1.39,ml,29,89,0.1552,0.17,uw,uw61434352,2018-10-30T02:01:52.760Z,"14km SW of Morton, Washington",earthquake,0.29,1.23,0.177,19,reviewed,uw,uw
2018-10-29T10:19:39.500Z,52.0708333,-176.1086667,1.85,-0.71,ml,4,195,0.0285,0.07,av,av70808864,2018-10-31T00:50:15.490Z,"43km ENE of Adak, Alaska",earthquake,0.7,1.88,0.102,4,reviewed,av,av
2018-10-29T10:19:23.890Z,52.0693333,-176.1196667,2.99,-0.31,ml,5,113,0.02219,0.06,av,av61806176,2018-10-31T00:49:08.120Z,"42km ENE of Adak, Alaska",earthquake,0.36,0.75,0.075,4,reviewed,av,av
2018-10-29T10:18:30.300Z,52.0705,-176.1255,2.37,-0.4,ml,5,116,0.0205,0.09,av,av70808869,2018-10-31T00:52:57.260Z,"42km ENE of Adak, Alaska",earthquake,0.45,0.96,0.029,4,reviewed,av,av
2018-10-29T10:14:12.740Z,33.4803333,-116.7906667,3.88,1.43,ml,63,38,0.03296,0.19,ci,ci37407322,2018-10-29T13:59:02.210Z,"8km ENE of Aguanga, CA",earthquake,0.17,0.47,0.109,26,reviewed,ci,ci
2018-10-29T10:09:55.410Z,46.9173333,-112.5235,10.72,1.37,ml,10,125,0.098,0.14,mb,mb80315899,2018-10-30T20:49:38.670Z,"12km ESE of Lincoln, Montana",earthquake,0.4,0.73,0.236,3,reviewed,mb,mb
2018-10-29T10:05:50.020Z,45.8565,-111.3528333,4.9,1.21,ml,9,110,0.31,0.07,mb,mb80316504,2018-10-30T23:26:00.020Z,"1km W of Manhattan, Montana",earthquake,0.52,6.6,0.004,2,reviewed,mb,mb
2018-10-29T10:04:30.380Z,36.8575,-121.0818333,5.61,1.41,md,28,164,0.1615,0.06,nc,nc73103551,2018-10-30T02:48:03.270Z,"22km ENE of Tres Pinos, CA",earthquake,0.29,1.67,0.137,23,reviewed,nc,nc
2018-10-29T10:01:27.830Z,17.944,-67.5028,25,2.75,md,5,309,0.3981,0.24,pr,pr2018302010,2018-10-29T11:49:58.697Z,"33km W of Pole Ojea, Puerto Rico",earthquake,1.67,5.28,0.04,5,reviewed,pr,pr
2018-10-29T09:45:58.053Z,51.6644,-178.4272,19.8,1.5,ml,,,,0.39,ak,ak20301020,2018-10-29T23:23:08.294Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2018-10-29T09:36:44.235Z,39.742,-119.5311,9.9,0.4,ml,6,153.59,0.117,0.0796,nn,nn00663354,2018-10-30T02:04:26.834Z,"18km NE of Spanish Springs, Nevada",earthquake,,4.8,0.69,4,reviewed,nn,nn
2018-10-29T09:35:36.440Z,36.5683333,-121.0268333,8.15,1.29,md,22,179,0.01441,0.07,nc,nc73103546,2018-10-30T18:48:02.742Z,"11km ENE of Pinnacles, CA",earthquake,0.33,0.45,0.1,14,reviewed,nc,nc
2018-10-29T09:34:32.550Z,53.7825,-166.6306667,12.76,0.05,ml,6,226,0.0745,0.2,av,av70808874,2018-10-31T00:56:55.870Z,"11km SSW of Unalaska, Alaska",earthquake,1.1,1.4,0.234,4,reviewed,av,av
2018-10-29T09:30:10.550Z,52.0701667,-176.117,0.2,-0.83,ml,5,115,0.02399,0.08,av,av70808859,2018-10-31T00:47:28.060Z,"42km ENE of Adak, Alaska",earthquake,0.37,0.46,0.232,5,reviewed,av,av
2018-10-29T09:22:58.059Z,37.2751,-117.5622,10.4,0.3,ml,8,167.07,0.079,0.0822,nn,nn00663353,2018-10-30T02:04:25.215Z,"56km SSW of Goldfield, Nevada",earthquake,,6.1,0.13,7,reviewed,nn,nn
2018-10-29T09:20:46.360Z,19.42,-155.2568333,1.86,2.04,ml,33,109,0.004914,0.08,hv,hv70674467,2018-10-30T03:26:16.000Z,"2km WSW of Volcano, Hawaii",earthquake,0.16,0.13,0.135,12,reviewed,hv,hv
2018-10-29T09:18:46.230Z,33.6978333,-117.4201667,5.18,0.62,ml,16,76,0.04888,0.13,ci,ci37407314,2018-10-29T20:05:44.549Z,"9km WNW of Lake Elsinore, CA",earthquake,0.21,0.37,0.061,9,reviewed,ci,ci
2018-10-29T09:04:47.260Z,36.864,-121.0938333,6.31,1.28,md,14,284,0.2112,0.05,nc,nc71109744,2018-10-30T02:22:03.084Z,"22km ENE of Tres Pinos, CA",earthquake,0.97,2.26,0.082,9,reviewed,nc,nc
2018-10-29T09:04:43.370Z,36.9463333,-121.5796667,6.29,0.65,md,10,106,0.00915,0.17,nc,nc73103541,2018-10-29T22:51:53.746Z,"7km S of Gilroy, CA",earthquake,1.24,0.95,0.54,11,reviewed,nc,nc
2018-10-29T09:04:42.250Z,58.3758333,-154.7806667,4.26,0.64,ml,9,196,0.01303,0.21,av,av61806136,2018-10-31T00:43:46.010Z,"104km NNW of Larsen Bay, Alaska",earthquake,0.88,0.56,0.152,4,reviewed,av,av
2018-10-29T09:03:39.700Z,37.1215,-122.3315,8.98,1.62,md,20,205,0.07786,0.07,nc,nc73103536,2018-10-29T23:14:02.854Z,"18km WNW of Bonny Doon, CA",earthquake,0.53,0.43,0.123,20,reviewed,nc,nc
2018-10-29T08:59:34.210Z,45.8621667,-111.3588333,0.12,1.7,ml,15,88,0.306,0.1,mb,mb80315894,2018-10-30T19:00:16.250Z,"2km WNW of Manhattan, Montana",earthquake,0.36,0.81,0.025,2,reviewed,mb,mb
2018-10-29T08:59:24.780Z,18.1785,-66.0935,7,1.58,md,3,274,0.1755,0.07,pr,pr2018302009,2018-10-29T11:49:36.121Z,"2km E of Bayamon, Puerto Rico",earthquake,0.87,0.43,0.24,3,reviewed,pr,pr
2018-10-29T08:43:26.350Z,19.3811665,-154.9541626,-0.11,1.7,md,10,306,0.07053,0.15,hv,hv70674447,2018-10-29T08:46:32.490Z,"10km SSW of Leilani Estates, Hawaii",earthquake,13.09,5.26,0.02,3,automatic,hv,hv
2018-10-29T08:39:17.946Z,38.8061,-119.7679,7.3,0.6,ml,6,139.46,0.246,0.0652,nn,nn00663352,2018-10-30T02:04:23.134Z,"9km SSW of Gardnerville Ranchos, Nevada",earthquake,,6.2,0.15,2,reviewed,nn,nn
2018-10-29T08:38:18.380Z,33.0343333,-116.4256667,8.76,0.67,ml,17,90,0.04412,0.12,ci,ci37407306,2018-10-31T21:00:27.317Z,"17km ESE of Julian, CA",earthquake,0.22,0.64,0.185,8,reviewed,ci,ci
2018-10-29T08:34:10.460Z,46.572,-119.8345,7.71,0.99,ml,13,120,0.01946,0.12,uw,uw61434347,2018-10-30T01:51:55.120Z,"13km SSE of Desert Aire, Washington",earthquake,0.31,0.2,0.108,10,reviewed,uw,uw
2018-10-29T08:25:36.150Z,69.3453,-144.3694,0.1,2.4,ml,,,,0.9,ak,ak20300684,2018-10-29T08:38:26.694Z,"92km SSW of Kaktovik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2018-10-29T08:24:38.180Z,40.4651667,-121.5513333,3.03,0.84,md,8,105,0.02542,0.06,nc,nc73103526,2018-10-29T18:13:02.647Z,"12km ESE of Viola, CA",earthquake,0.36,0.53,0.211,8,reviewed,nc,nc
2018-10-29T08:24:25.673Z,37.3152,-116.2934,6.6,0.4,ml,29,235.11,0.109,0.179,nn,nn00663339,2018-10-30T02:04:02.027Z,"61km NE of Beatty, Nevada",earthquake,,1.6,0.63,18,reviewed,nn,nn
2018-10-29T08:16:48.230Z,46.5323333,-122.5861667,11.15,0.96,ml,22,107,0.2783,0.18,uw,uw61434342,2018-10-29T16:06:14.170Z,"24km W of Morton, Washington",earthquake,0.38,4.18,0.111,14,reviewed,uw,uw
2018-10-29T08:16:23.909Z,63.0943,-150.7923,23,2,ml,,,,0.71,ak,ak20300682,2018-10-29T08:19:52.158Z,"92km NNW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-29T08:09:02.300Z,52.0686667,-176.1201667,2.13,-0.58,ml,5,112,0.02152,0.05,av,av70808849,2018-10-31T00:37:14.880Z,"42km ENE of Adak, Alaska",earthquake,0.37,0.84,0.158,4,reviewed,av,av
2018-10-29T08:08:37.260Z,38.825,-122.749,0.46,1.07,md,37,74,0.007867,0.09,nc,nc73103521,2018-10-31T11:18:04.553Z,"2km W of Cobb, CA",earthquake,0.18,0.29,0.075,8,reviewed,nc,nc
2018-10-29T08:08:23.240Z,52.0715,-176.1246667,2.29,0.01,ml,5,119,0.0216,0.09,av,av70808844,2018-10-31T00:35:38.420Z,"42km ENE of Adak, Alaska",earthquake,0.46,1.03,0.06,4,reviewed,av,av
2018-10-29T08:08:23.160Z,52.0748333,-176.1161667,0.07,-0.04,ml,5,127,0.02757,0.08,av,av61806106,2018-10-31T00:33:55.750Z,"43km ENE of Adak, Alaska",earthquake,0.35,0.25,0.121,5,reviewed,av,av
2018-10-29T08:04:42.130Z,33.514,-116.7988333,4.15,0.87,ml,39,47,0.002061,0.17,ci,ci37407298,2018-10-29T13:59:06.940Z,"10km NE of Aguanga, CA",earthquake,0.18,0.46,0.118,26,reviewed,ci,ci
2018-10-29T08:04:27.605Z,61.7421,-150.0864,36.2,2.3,ml,,,,0.68,ak,ak20300677,2018-10-29T08:14:10.757Z,"2km WSW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-29T07:59:42.480Z,52.073,-176.1125,-0.09,-0.83,ml,4,197,0.02794,0.03,av,av70808839,2018-10-31T00:32:16.420Z,"43km ENE of Adak, Alaska",earthquake,0.5,0.4,0.096,4,reviewed,av,av
2018-10-29T07:53:33.810Z,51.8686667,-177.836,6.49,0.79,ml,4,237,,0.05,av,av70808834,2018-10-31T00:29:37.220Z,"21km E of Tanaga Volcano, Alaska",earthquake,0.77,1.44,0.272,3,reviewed,av,av
2018-10-29T07:53:14.690Z,52.0696667,-176.1148333,0.2,-0.42,ml,5,114,0.02472,0.07,av,av70808829,2018-10-31T00:27:23.530Z,"42km ENE of Adak, Alaska",earthquake,0.27,0.51,0.171,5,reviewed,av,av
2018-10-29T07:49:45.430Z,36.6558333,-121.2808333,3.06,0.66,md,14,143,0.05249,0.09,nc,nc73103516,2018-10-29T20:44:02.548Z,"15km SSE of Tres Pinos, CA",earthquake,0.46,1.63,0.154,11,reviewed,nc,nc
2018-10-29T07:48:07.460Z,45.8565,-111.3418333,5.99,1.12,ml,6,201,0.307,0.09,mb,mb80315844,2018-10-30T19:28:44.310Z,"0km W of Manhattan, Montana",earthquake,0.79,7.18,0.149,3,reviewed,mb,mb
2018-10-29T07:41:55.940Z,-16.1987,167.9506,182.89,5,mb,,62,5.553,0.77,us,us1000hifh,2018-10-29T07:58:35.040Z,"57km E of Lakatoro, Vanuatu",earthquake,9.6,6.9,0.085,45,reviewed,us,us
2018-10-29T07:37:56.300Z,38.7581673,-122.7314987,1.48,0.99,md,9,136,0.02536,0.1,nc,nc73103511,2018-10-29T08:09:04.321Z,"3km SE of The Geysers, CA",earthquake,0.43,0.79,,1,automatic,nc,nc
2018-10-29T07:35:24.660Z,33.4828333,-116.9286667,13.52,0.66,ml,16,69,0.1112,0.13,ci,ci37407290,2018-10-29T13:58:29.394Z,"7km NW of Aguanga, CA",earthquake,0.25,1.03,0.167,16,reviewed,ci,ci
2018-10-29T07:34:54.510Z,45.8565,-111.3561667,6,1.04,ml,7,100,0.311,0.08,mb,mb80316499,2018-10-30T23:20:26.480Z,"1km W of Manhattan, Montana",earthquake,0.49,5.75,0.012,2,reviewed,mb,mb
2018-10-29T07:30:25.110Z,38.8271667,-111.586,2.7,1.38,ml,6,281,0.1353,0.19,uu,uu60302912,2018-10-30T20:06:09.840Z,"27km ESE of Salina, Utah",earthquake,2.06,31.61,0.072,2,reviewed,uu,uu
2018-10-29T07:27:11.780Z,52.0715,-176.12,2.02,-1.01,ml,4,187,0.02353,0.05,av,av70808824,2018-10-31T00:25:13.290Z,"42km ENE of Adak, Alaska",earthquake,0.53,0.88,0.216,4,reviewed,av,av
2018-10-29T07:26:32.233Z,38.8069,-119.7712,7.2,1.4,ml,12,139.64,0.244,0.1186,nn,nn00663351,2018-10-30T02:04:21.696Z,"9km SSW of Gardnerville Ranchos, Nevada",earthquake,,13.9,0.33,5,reviewed,nn,nn
2018-10-29T07:26:15.410Z,52.0611667,-176.132,3.17,-0.03,ml,5,95,0.01114,0.16,av,av61806086,2018-10-31T00:23:35.210Z,"41km ENE of Adak, Alaska",earthquake,0.79,0.96,0.185,2,reviewed,av,av
2018-10-29T07:13:08.024Z,63.0332,-148.2521,16.3,0.4,ml,,,,0.56,ak,ak20300358,2018-10-29T23:09:04.958Z,"53km SE of Cantwell, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-10-29T07:12:32.960Z,44.9773333,-116.9328333,3.83,1.31,ml,5,93,0.293,0.1,mb,mb80315839,2018-10-30T18:54:40.790Z,"47km SSE of Joseph, Oregon",earthquake,0.51,2.28,0.222,3,reviewed,mb,mb
2018-10-29T07:10:13.160Z,61.9849,-150.8111,62.8,1.9,ml,,,,0.41,ak,ak20300319,2018-10-29T07:27:20.481Z,"48km WNW of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-29T07:06:43.990Z,52.059,-176.1283333,2.47,-0.74,ml,5,94,0.01215,0.09,av,av61806066,2018-10-31T00:18:46.940Z,"41km ENE of Adak, Alaska",earthquake,0.35,0.68,0.284,5,reviewed,av,av
2018-10-29T07:02:40.071Z,63.4618,-151.2333,6.8,2.7,ml,,,,1.09,ak,ak20300304,2018-10-29T07:09:26.206Z,"114km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-29T06:57:56.473Z,63.7393,-146.7485,8.4,2.3,ml,,,,1.58,ak,ak20300300,2018-10-29T15:00:27.486Z,"59km WSW of Delta Junction, Alaska",earthquake,,2.7,,,automatic,ak,ak
2018-10-29T06:57:23.250Z,35.5133333,-118.5908333,2.56,1.81,ml,21,114,0.1769,0.22,ci,ci37407282,2018-10-29T19:04:48.101Z,"12km SW of Bodfish, CA",earthquake,0.38,1.3,0.108,22,reviewed,ci,ci
2018-10-29T06:54:25.880Z,34.1211667,-118.4856667,8.28,0.67,ml,13,126,0.02947,0.06,ci,ci37407274,2018-10-31T20:02:29.860Z,"4km SSE of Encino, CA",earthquake,0.27,0.27,0.144,8,reviewed,ci,ci
2018-10-29T06:54:21.440Z,-57.4045,-66.4086,10,6.3,mww,,23,2.57,0.82,us,us1000hied,2018-10-29T14:50:08.040Z,"Drake Passage",earthquake,7.5,1.8,0.071,19,reviewed,us,us
2018-10-29T06:54:20.590Z,19.3853333,-155.2061667,27.62,1.76,md,55,47,0.01447,0.1,hv,hv70674377,2018-10-31T00:05:20.100Z,"6km SSE of Volcano, Hawaii",earthquake,0.45,0.32,0.112,24,reviewed,hv,hv
2018-10-29T06:51:23.534Z,60.2858,-152.0302,73.6,2.4,ml,,,,0.63,ak,ak20300293,2018-10-29T07:03:23.773Z,"41km WSW of Cohoe, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-29T06:36:55.990Z,52.0711667,-176.1248333,1.91,-0.66,ml,4,182,0.02128,0.06,av,av70808814,2018-10-31T00:07:29.780Z,"42km ENE of Adak, Alaska",earthquake,0.55,0.98,0.199,4,reviewed,av,av
2018-10-29T06:35:26.860Z,33.5006667,-116.4883333,10.26,0.48,ml,18,108,0.06696,0.13,ci,ci37407266,2018-10-29T13:58:46.163Z,"18km ESE of Anza, CA",earthquake,0.3,0.52,0.098,9,reviewed,ci,ci
2018-10-29T06:30:26.968Z,60.7548,-139.8637,0,2,ml,,,,0.83,ak,ak20300289,2018-10-29T06:33:37.489Z,"128km W of Haines Junction, Canada",earthquake,,0.2,,,automatic,ak,ak
2018-10-29T06:30:11.031Z,39.5701,-119.0904,3.4,1,ml,7,180.2,0.267,0.1908,nn,nn00663350,2018-10-30T02:04:20.043Z,"14km ESE of Fernley, Nevada",earthquake,,4.8,0,1,reviewed,nn,nn
2018-10-29T06:29:54.530Z,33.984,-116.6788333,14.97,0.59,ml,19,136,0.06013,0.15,ci,ci37407258,2018-10-29T13:59:02.652Z,"11km SW of Morongo Valley, CA",earthquake,0.46,0.7,0.128,12,reviewed,ci,ci
2018-10-29T06:18:58.081Z,38.4075,-115.9943,1.5,1.4,ml,18,163.43,0.326,0.1793,nn,nn00663312,2018-10-30T02:03:59.618Z,"40km NE of Warm Springs, Nevada",earthquake,,2.7,0.14,10,reviewed,nn,nn
2018-10-29T06:14:48.970Z,52.0613333,-176.1253333,2.4,-0.59,ml,5,97,0.01478,0.08,av,av70808804,2018-10-31T00:04:13.170Z,"41km ENE of Adak, Alaska",earthquake,0.38,0.67,0.146,3,reviewed,av,av
2018-10-29T06:14:28.790Z,52.0588333,-176.1281667,3.26,-0.53,ml,5,94,0.01219,0.1,av,av61806041,2018-10-31T00:02:31.860Z,"41km ENE of Adak, Alaska",earthquake,0.39,0.81,0.225,5,reviewed,av,av
2018-10-29T06:13:34.440Z,52.0573333,-176.1298333,2.49,-0.41,ml,5,96,0.01078,0.1,av,av61806036,2018-10-31T00:00:50.150Z,"41km ENE of Adak, Alaska",earthquake,0.36,0.69,0.227,5,reviewed,av,av
2018-10-29T06:12:16.732Z,39.7541,-120.1214,12.1,1,ml,12,234.85,0.192,0.1701,nn,nn00663344,2018-10-30T02:04:14.164Z,"14km WNW of Cold Springs, Nevada",earthquake,,2.2,0.43,5,reviewed,nn,nn
2018-10-29T06:10:19.780Z,52.0853333,-176.12,-0.08,-0.15,ml,5,156,0.03477,0.07,av,av61806031,2018-10-30T23:59:08.390Z,"43km ENE of Adak, Alaska",earthquake,0.22,0.23,0.128,5,reviewed,av,av
2018-10-29T06:09:19.380Z,52.0671667,-176.1186667,0.36,-0.68,ml,5,108,0.02133,0.07,av,av61806026,2018-10-30T23:55:55.190Z,"42km ENE of Adak, Alaska",earthquake,0.23,0.27,0.321,4,reviewed,av,av
